YYYY,MM,DD,DHW,BAA
1995,3,10,2.2614,1
1995,3,11,2.0914,1
1995,3,12,1.8557,1
1995,3,13,1.62,1
1995,3,14,1.4443,1
1995,3,15,1.3,1
1995,3,16,1.3,1
1995,3,17,1.3,1
1995,3,18,1.3,1
1995,3,19,1.3,1
1995,3,20,1.3,1
1995,3,21,1.1257,1
1995,3,22,0.9271,1
1995,3,23,0.7529,1
1995,3,24,0.7529,1
1995,3,25,0.7529,1
1995,3,26,0.7529,1
1995,3,27,0.5957,1
1995,3,28,0.3814,1
1995,3,29,0.1871,1
1995,3,30,0.1871,1
1995,3,31,0.1871,1
1995,4,1,0.1871,1
1995,4,2,0.1871,1
1995,4,3,0.1871,1
1995,4,4,0.1871,1
1995,4,5,0.1871,1
1995,4,6,0,1
1995,4,7,0,1
1995,4,8,0,1
1995,4,9,0,1
1995,4,10,0,1
1995,4,11,0,1
1995,4,12,0,1
1995,4,13,0,1
1995,4,14,0,0
1995,4,15,0,1
1995,4,16,0,1
1995,4,17,0,1
1995,4,18,0,1
1995,4,19,0,1
1995,4,20,0,1
1995,4,21,0,1
1995,4,22,0,1
1995,4,23,0,1
1995,4,24,0,1
1995,4,25,0,1
1995,4,26,0,1
1995,4,27,0,1
1995,4,28,0,1
1995,4,29,0,1
1995,4,30,0,1
1995,5,1,0,1
1995,5,2,0,1
1995,5,3,0.1457,2
1995,5,4,0.1457,2
1995,5,5,0.1457,2
1995,5,6,0.1457,2
1995,5,7,0.1457,2
1995,5,8,0.1457,2
1995,5,9,0.1457,2
1995,5,10,0.1457,1
1995,5,11,0.1457,1
1995,5,12,0.1457,1
1995,5,13,0.1457,1
1995,5,14,0.1457,1
1995,5,15,0.1457,1
1995,5,16,0.1457,1
1995,5,17,0.1457,1
1995,5,18,0.1457,1
1995,5,19,0.1457,1
1995,5,20,0.1457,1
1995,5,21,0.1457,1
1995,5,22,0.1457,1
1995,5,23,0.1457,1
1995,5,24,0.1457,1
1995,5,25,0.1457,1
1995,5,26,0.1457,1
1995,5,27,0.1457,1
1995,5,28,0.1457,1
1995,5,29,0.1457,1
1995,5,30,0.1457,1
1995,5,31,0.1457,1
1995,6,1,0.1457,1
1995,6,2,0.1457,1
1995,6,3,0.1457,1
1995,6,4,0.1457,1
1995,6,5,0.1457,1
1995,6,6,0.1457,1
1995,6,7,0.1457,1
1995,6,8,0.1457,1
1995,6,9,0.1457,1
1995,6,10,0.1457,1
1995,6,11,0.1457,1
1995,6,12,0.1457,1
1995,6,13,0.1457,1
1995,6,14,0.1457,1
1995,6,15,0.1457,1
1995,6,16,0.1457,1
1995,6,17,0.1457,1
1995,6,18,0.1457,1
1995,6,19,0.1457,1
1995,6,20,0.1457,1
1995,6,21,0.1457,1
1995,6,22,0.1457,1
1995,6,23,0.1457,1
1995,6,24,0.1457,1
1995,6,25,0.1457,1
1995,6,26,0.1457,1
1995,6,27,0.1457,1
1995,6,28,0.1457,1
1995,6,29,0.1457,1
1995,6,30,0.1457,1
1995,7,1,0.1457,1
1995,7,2,0.1457,1
1995,7,3,0.1457,1
1995,7,4,0.1457,1
1995,7,5,0.1457,1
1995,7,6,0.1457,1
1995,7,7,0.1457,1
1995,7,8,0.1457,1
1995,7,9,0.1457,1
1995,7,10,0.1457,1
1995,7,11,0.1457,1
1995,7,12,0.1457,1
1995,7,13,0.1457,0
1995,7,14,0.1457,0
1995,7,15,0.1457,0
1995,7,16,0.1457,0
1995,7,17,0.1457,0
1995,7,18,0.1457,0
1995,7,19,0.1457,0
1995,7,20,0.1457,0
1995,7,21,0.1457,0
1995,7,22,0.1457,0
1995,7,23,0.1457,0
1995,7,24,0.1457,0
1995,7,25,0.1457,0
1995,7,26,0,1
1995,7,27,0,1
1995,7,28,0,1
1995,7,29,0,1
1995,7,30,0,1
1995,7,31,0,1
1995,8,1,0,1
1995,8,2,0,1
1995,8,3,0,1
1995,8,4,0,1
1995,8,5,0,1
1995,8,6,0,1
1995,8,7,0,1
1995,8,8,0,1
1995,8,9,0,1
1995,8,10,0,0
1995,8,11,0,0
1995,8,12,0,0
1995,8,13,0,1
1995,8,14,0,1
1995,8,15,0,1
1995,8,16,0,1
1995,8,17,0,1
1995,8,18,0,1
1995,8,19,0,1
1995,8,20,0,1
1995,8,21,0,1
1995,8,22,0,1
1995,8,23,0,1
1995,8,24,0,1
1995,8,25,0,1
1995,8,26,0,1
1995,8,27,0,1
1995,8,28,0,0
1995,8,29,0,0
1995,8,30,0,0
1995,8,31,0,0
1995,9,1,0,0
1995,9,2,0,0
1995,9,3,0,0
1995,9,4,0,0
1995,9,5,0,0
1995,9,6,0,0
1995,9,7,0,0
1995,9,8,0,0
1995,9,9,0,0
1995,9,10,0,0
1995,9,11,0,0
1995,9,12,0,0
1995,9,13,0,0
1995,9,14,0,0
1995,9,15,0,0
1995,9,16,0,0
1995,9,17,0,0
1995,9,18,0,0
1995,9,19,0,0
1995,9,20,0,0
1995,9,21,0,0
1995,9,22,0,0
1995,9,23,0,0
1995,9,24,0,0
1995,9,25,0,0
1995,9,26,0,0
1995,9,27,0,0
1995,9,28,0,0
1995,9,29,0,0
1995,9,30,0,0
1995,10,1,0,0
1995,10,2,0,0
1995,10,3,0,0
1995,10,4,0,0
1995,10,5,0,0
1995,10,6,0,0
1995,10,7,0,0
1995,10,8,0,0
1995,10,9,0,0
1995,10,10,0,0
1995,10,11,0,0
1995,10,12,0,0
1995,10,13,0,0
1995,10,14,0,0
1995,10,15,0,0
1995,10,16,0,0
1995,10,17,0,0
1995,10,18,0,0
1995,10,19,0,0
1995,10,20,0,0
1995,10,21,0,0
1995,10,22,0,0
1995,10,23,0,0
1995,10,24,0,0
1995,10,25,0,0
1995,10,26,0,0
1995,10,27,0,0
1995,10,28,0,0
1995,10,29,0,0
1995,10,30,0,0
1995,10,31,0,0
1995,11,1,0,0
1995,11,2,0,0
1995,11,3,0,0
1995,11,4,0,0
1995,11,5,0,0
1995,11,6,0,0
1995,11,7,0,0
1995,11,8,0,0
1995,11,9,0,0
1995,11,10,0,0
1995,11,11,0,0
1995,11,12,0,0
1995,11,13,0,0
1995,11,14,0,0
1995,11,15,0,0
1995,11,16,0,0
1995,11,17,0,0
1995,11,18,0,0
1995,11,19,0,0
1995,11,20,0,0
1995,11,21,0,0
1995,11,22,0,0
1995,11,23,0,0
1995,11,24,0,0
1995,11,25,0,0
1995,11,26,0,0
1995,11,27,0,0
1995,11,28,0,0
1995,11,29,0,0
1995,11,30,0,0
1995,12,1,0,0
1995,12,2,0,0
1995,12,3,0,0
1995,12,4,0,0
1995,12,5,0,0
1995,12,6,0,0
1995,12,7,0,0
1995,12,8,0,0
1995,12,9,0,0
1995,12,10,0,0
1995,12,11,0,0
1995,12,12,0,0
1995,12,13,0,0
1995,12,14,0,0
1995,12,15,0,0
1995,12,16,0,0
1995,12,17,0,0
1995,12,18,0,0
1995,12,19,0,0
1995,12,20,0,0
1995,12,21,0,0
1995,12,22,0,0
1995,12,23,0,0
1995,12,24,0,0
1995,12,25,0,0
1995,12,26,0,0
1995,12,27,0,0
1995,12,28,0,0
1995,12,29,0,0
1995,12,30,0,0
1995,12,31,0,0
1996,1,1,0,0
1996,1,2,0,0
1996,1,3,0,0
1996,1,4,0,0
1996,1,5,0,0
1996,1,6,0,0
1996,1,7,0,0
1996,1,8,0,0
1996,1,9,0,0
1996,1,10,0,0
1996,1,11,0,0
1996,1,12,0,0
1996,1,13,0,0
1996,1,14,0,0
1996,1,15,0,0
1996,1,16,0,0
1996,1,17,0,0
1996,1,18,0,0
1996,1,19,0,0
1996,1,20,0,0
1996,1,21,0,0
1996,1,22,0,0
1996,1,23,0,0
1996,1,24,0,0
1996,1,25,0,0
1996,1,26,0,0
1996,1,27,0,0
1996,1,28,0,0
1996,1,29,0,0
1996,1,30,0,0
1996,1,31,0,0
1996,2,1,0,0
1996,2,2,0,0
1996,2,3,0,0
1996,2,4,0,0
1996,2,5,0,0
1996,2,6,0,0
1996,2,7,0,0
1996,2,8,0,0
1996,2,9,0,0
1996,2,10,0,0
1996,2,11,0,0
1996,2,12,0,0
1996,2,13,0,0
1996,2,14,0,0
1996,2,15,0,0
1996,2,16,0,0
1996,2,17,0,0
1996,2,18,0,0
1996,2,19,0,0
1996,2,20,0,0
1996,2,21,0,0
1996,2,22,0,0
1996,2,23,0,0
1996,2,24,0,0
1996,2,25,0,0
1996,2,26,0,0
1996,2,27,0,0
1996,2,28,0,0
1996,2,29,0,0
1996,3,1,0,0
1996,3,2,0,0
1996,3,3,0,0
1996,3,4,0,0
1996,3,5,0,0
1996,3,6,0,0
1996,3,7,0,0
1996,3,8,0,0
1996,3,9,0,0
1996,3,10,0,0
1996,3,11,0,0
1996,3,12,0,0
1996,3,13,0,0
1996,3,14,0,0
1996,3,15,0,0
1996,3,16,0,0
1996,3,17,0,0
1996,3,18,0,0
1996,3,19,0,0
1996,3,20,0,0
1996,3,21,0,0
1996,3,22,0,0
1996,3,23,0,0
1996,3,24,0,0
1996,3,25,0,0
1996,3,26,0,0
1996,3,27,0,0
1996,3,28,0,0
1996,3,29,0,0
1996,3,30,0,0
1996,3,31,0,0
1996,4,1,0,0
1996,4,2,0,0
1996,4,3,0,0
1996,4,4,0,0
1996,4,5,0,0
1996,4,6,0,0
1996,4,7,0,0
1996,4,8,0,0
1996,4,9,0,0
1996,4,10,0,0
1996,4,11,0,0
1996,4,12,0,0
1996,4,13,0,0
1996,4,14,0,0
1996,4,15,0,0
1996,4,16,0,0
1996,4,17,0,1
1996,4,18,0,1
1996,4,19,0,1
1996,4,20,0,1
1996,4,21,0,1
1996,4,22,0,1
1996,4,23,0,1
1996,4,24,0,0
1996,4,25,0,0
1996,4,26,0,0
1996,4,27,0,0
1996,4,28,0,0
1996,4,29,0,0
1996,4,30,0,0
1996,5,1,0,0
1996,5,2,0,0
1996,5,3,0,0
1996,5,4,0,0
1996,5,5,0,1
1996,5,6,0,1
1996,5,7,0,1
1996,5,8,0,1
1996,5,9,0,1
1996,5,10,0,1
1996,5,11,0,1
1996,5,12,0,1
1996,5,13,0,1
1996,5,14,0,0
1996,5,15,0,1
1996,5,16,0,1
1996,5,17,0,1
1996,5,18,0,1
1996,5,19,0,1
1996,5,20,0,1
1996,5,21,0,1
1996,5,22,0,1
1996,5,23,0,1
1996,5,24,0,1
1996,5,25,0,1
1996,5,26,0,1
1996,5,27,0,1
1996,5,28,0,1
1996,5,29,0,0
1996,5,30,0,0
1996,5,31,0,0
1996,6,1,0,0
1996,6,2,0,1
1996,6,3,0,1
1996,6,4,0,1
1996,6,5,0,1
1996,6,6,0,1
1996,6,7,0,1
1996,6,8,0,1
1996,6,9,0,1
1996,6,10,0,1
1996,6,11,0,1
1996,6,12,0,1
1996,6,13,0,1
1996,6,14,0,1
1996,6,15,0,1
1996,6,16,0,1
1996,6,17,0,1
1996,6,18,0,1
1996,6,19,0,1
1996,6,20,0,1
1996,6,21,0,1
1996,6,22,0,1
1996,6,23,0,1
1996,6,24,0,1
1996,6,25,0,1
1996,6,26,0,1
1996,6,27,0,1
1996,6,28,0,0
1996,6,29,0,0
1996,6,30,0,0
1996,7,1,0,0
1996,7,2,0,0
1996,7,3,0,0
1996,7,4,0,0
1996,7,5,0,0
1996,7,6,0,0
1996,7,7,0,0
1996,7,8,0,0
1996,7,9,0,0
1996,7,10,0,0
1996,7,11,0,0
1996,7,12,0,0
1996,7,13,0,0
1996,7,14,0,0
1996,7,15,0,0
1996,7,16,0,0
1996,7,17,0,0
1996,7,18,0,0
1996,7,19,0,0
1996,7,20,0,0
1996,7,21,0,0
1996,7,22,0,0
1996,7,23,0,0
1996,7,24,0,0
1996,7,25,0,0
1996,7,26,0,0
1996,7,27,0,0
1996,7,28,0,0
1996,7,29,0,0
1996,7,30,0,0
1996,7,31,0,0
1996,8,1,0,0
1996,8,2,0,0
1996,8,3,0,0
1996,8,4,0,0
1996,8,5,0,0
1996,8,6,0,0
1996,8,7,0,0
1996,8,8,0,0
1996,8,9,0,0
1996,8,10,0,0
1996,8,11,0,0
1996,8,12,0,0
1996,8,13,0,0
1996,8,14,0,0
1996,8,15,0,0
1996,8,16,0,0
1996,8,17,0,0
1996,8,18,0,0
1996,8,19,0,0
1996,8,20,0,0
1996,8,21,0,0
1996,8,22,0,0
1996,8,23,0,0
1996,8,24,0,0
1996,8,25,0,0
1996,8,26,0,0
1996,8,27,0,0
1996,8,28,0,0
1996,8,29,0,0
1996,8,30,0,1
1996,8,31,0,1
1996,9,1,0,1
1996,9,2,0,1
1996,9,3,0,1
1996,9,4,0,1
1996,9,5,0,1
1996,9,6,0,1
1996,9,7,0,1
1996,9,8,0,0
1996,9,9,0,0
1996,9,10,0,0
1996,9,11,0,0
1996,9,12,0,0
1996,9,13,0,0
1996,9,14,0,0
1996,9,15,0,0
1996,9,16,0,0
1996,9,17,0,0
1996,9,18,0,0
1996,9,19,0,0
1996,9,20,0,0
1996,9,21,0,0
1996,9,22,0,0
1996,9,23,0,0
1996,9,24,0,0
1996,9,25,0,0
1996,9,26,0,0
1996,9,27,0,0
1996,9,28,0,0
1996,9,29,0,0
1996,9,30,0,0
1996,10,1,0,0
1996,10,2,0,0
1996,10,3,0,0
1996,10,4,0,0
1996,10,5,0,0
1996,10,6,0,0
1996,10,7,0,0
1996,10,8,0,0
1996,10,9,0,0
1996,10,10,0,0
1996,10,11,0,0
1996,10,12,0,0
1996,10,13,0,0
1996,10,14,0,0
1996,10,15,0,1
1996,10,16,0,1
1996,10,17,0,1
1996,10,18,0,1
1996,10,19,0,1
1996,10,20,0,1
1996,10,21,0,1
1996,10,22,0,0
1996,10,23,0,0
1996,10,24,0,0
1996,10,25,0,0
1996,10,26,0,0
1996,10,27,0,0
1996,10,28,0,0
1996,10,29,0,0
1996,10,30,0,0
1996,10,31,0,0
1996,11,1,0,0
1996,11,2,0,0
1996,11,3,0,0
1996,11,4,0,0
1996,11,5,0,0
1996,11,6,0,0
1996,11,7,0,0
1996,11,8,0,0
1996,11,9,0,0
1996,11,10,0,0
1996,11,11,0,0
1996,11,12,0,1
1996,11,13,0,1
1996,11,14,0,1
1996,11,15,0,1
1996,11,16,0,1
1996,11,17,0,1
1996,11,18,0,1
1996,11,19,0,1
1996,11,20,0,1
1996,11,21,0,0
1996,11,22,0,0
1996,11,23,0,0
1996,11,24,0,0
1996,11,25,0,0
1996,11,26,0,0
1996,11,27,0,1
1996,11,28,0,1
1996,11,29,0,1
1996,11,30,0,1
1996,12,1,0,1
1996,12,2,0,1
1996,12,3,0,1
1996,12,4,0,1
1996,12,5,0,1
1996,12,6,0,1
1996,12,7,0,1
1996,12,8,0,1
1996,12,9,0,1
1996,12,10,0,1
1996,12,11,0,0
1996,12,12,0,0
1996,12,13,0,0
1996,12,14,0,0
1996,12,15,0,0
1996,12,16,0,0
1996,12,17,0,0
1996,12,18,0,0
1996,12,19,0,0
1996,12,20,0,0
1996,12,21,0,0
1996,12,22,0,0
1996,12,23,0,0
1996,12,24,0,0
1996,12,25,0,0
1996,12,26,0,0
1996,12,27,0,0
1996,12,28,0,0
1996,12,29,0,0
1996,12,30,0,0
1996,12,31,0,0
1997,1,1,0,0
1997,1,2,0,0
1997,1,3,0,0
1997,1,4,0,0
1997,1,5,0,0
1997,1,6,0,0
1997,1,7,0,0
1997,1,8,0,0
1997,1,9,0,0
1997,1,10,0,0
1997,1,11,0,0
1997,1,12,0,0
1997,1,13,0,0
1997,1,14,0,0
1997,1,15,0,0
1997,1,16,0,0
1997,1,17,0,0
1997,1,18,0,0
1997,1,19,0,0
1997,1,20,0,0
1997,1,21,0,0
1997,1,22,0,0
1997,1,23,0,0
1997,1,24,0,0
1997,1,25,0,0
1997,1,26,0,0
1997,1,27,0,0
1997,1,28,0,0
1997,1,29,0,0
1997,1,30,0,0
1997,1,31,0,0
1997,2,1,0,0
1997,2,2,0,0
1997,2,3,0,0
1997,2,4,0,0
1997,2,5,0,0
1997,2,6,0,0
1997,2,7,0,0
1997,2,8,0,0
1997,2,9,0,0
1997,2,10,0,0
1997,2,11,0,0
1997,2,12,0,0
1997,2,13,0,0
1997,2,14,0,0
1997,2,15,0,0
1997,2,16,0,0
1997,2,17,0,0
1997,2,18,0,0
1997,2,19,0,0
1997,2,20,0,0
1997,2,21,0,0
1997,2,22,0,0
1997,2,23,0,0
1997,2,24,0,0
1997,2,25,0,0
1997,2,26,0,0
1997,2,27,0,0
1997,2,28,0,0
1997,3,1,0,0
1997,3,2,0,0
1997,3,3,0,0
1997,3,4,0,0
1997,3,5,0,0
1997,3,6,0,0
1997,3,7,0,0
1997,3,8,0,0
1997,3,9,0,0
1997,3,10,0,0
1997,3,11,0,0
1997,3,12,0,0
1997,3,13,0,0
1997,3,14,0,0
1997,3,15,0,0
1997,3,16,0,0
1997,3,17,0,0
1997,3,18,0,0
1997,3,19,0,0
1997,3,20,0,0
1997,3,21,0,0
1997,3,22,0,0
1997,3,23,0,0
1997,3,24,0,0
1997,3,25,0,0
1997,3,26,0,0
1997,3,27,0,0
1997,3,28,0,0
1997,3,29,0,0
1997,3,30,0,0
1997,3,31,0,0
1997,4,1,0,0
1997,4,2,0,0
1997,4,3,0,0
1997,4,4,0,1
1997,4,5,0,1
1997,4,6,0,1
1997,4,7,0,1
1997,4,8,0,1
1997,4,9,0,1
1997,4,10,0,1
1997,4,11,0,0
1997,4,12,0,0
1997,4,13,0,0
1997,4,14,0,0
1997,4,15,0,0
1997,4,16,0,1
1997,4,17,0,1
1997,4,18,0,1
1997,4,19,0,1
1997,4,20,0,1
1997,4,21,0,1
1997,4,22,0,1
1997,4,23,0,1
1997,4,24,0,1
1997,4,25,0,1
1997,4,26,0,1
1997,4,27,0,1
1997,4,28,0,1
1997,4,29,0,1
1997,4,30,0,1
1997,5,1,0,1
1997,5,2,0,1
1997,5,3,0,1
1997,5,4,0,1
1997,5,5,0,1
1997,5,6,0,1
1997,5,7,0,1
1997,5,8,0,1
1997,5,9,0,1
1997,5,10,0,1
1997,5,11,0,1
1997,5,12,0,1
1997,5,13,0,1
1997,5,14,0,1
1997,5,15,0,1
1997,5,16,0,1
1997,5,17,0,1
1997,5,18,0.1443,2
1997,5,19,0.29,2
1997,5,20,0.4371,2
1997,5,21,0.4371,2
1997,5,22,0.5857,2
1997,5,23,0.5857,2
1997,5,24,0.7586,2
1997,5,25,0.9543,2
1997,5,26,1.1386,2
1997,5,27,1.1386,2
1997,5,28,1.1386,2
1997,5,29,1.3171,2
1997,5,30,1.5443,2
1997,5,31,1.8,2
1997,6,1,2.06,2
1997,6,2,2.2243,2
1997,6,3,2.3929,2
1997,6,4,2.5829,2
1997,6,5,2.7971,2
1997,6,6,3.0214,2
1997,6,7,3.2529,2
1997,6,8,3.4757,2
1997,6,9,3.7129,2
1997,6,10,3.92,2
1997,6,11,4.12,3
1997,6,12,4.2943,3
1997,6,13,4.5114,3
1997,6,14,4.7186,3
1997,6,15,4.9129,3
1997,6,16,5.1143,3
1997,6,17,5.2943,3
1997,6,18,5.4686,3
1997,6,19,5.4686,3
1997,6,20,5.6371,3
1997,6,21,5.7929,3
1997,6,22,5.9729,3
1997,6,23,6.1557,3
1997,6,24,6.35,3
1997,6,25,6.5657,3
1997,6,26,6.7814,3
1997,6,27,6.9957,3
1997,6,28,7.2186,3
1997,6,29,7.3857,3
1997,6,30,7.5443,3
1997,7,1,7.7043,3
1997,7,2,7.9157,3
1997,7,3,8.1557,4
1997,7,4,8.3,4
1997,7,5,8.5086,4
1997,7,6,8.7229,4
1997,7,7,8.9371,4
1997,7,8,9.1257,4
1997,7,9,9.3086,4
1997,7,10,9.4971,4
1997,7,11,9.7057,4
1997,7,12,9.92,4
1997,7,13,10.1286,4
1997,7,14,10.2829,4
1997,7,15,10.2829,4
1997,7,16,10.2829,4
1997,7,17,10.2829,4
1997,7,18,10.4743,4
1997,7,19,10.67,4
1997,7,20,10.8443,4
1997,7,21,11.0014,4
1997,7,22,11.1514,4
1997,7,23,11.3257,4
1997,7,24,11.52,4
1997,7,25,11.6914,4
1997,7,26,11.8557,4
1997,7,27,12.0357,4
1997,7,28,12.2229,4
1997,7,29,12.4357,4
1997,7,30,12.6957,4
1997,7,31,12.9486,4
1997,8,1,13.1643,4
1997,8,2,13.3529,4
1997,8,3,13.6043,4
1997,8,4,13.8329,4
1997,8,5,14.0571,4
1997,8,6,14.2714,4
1997,8,7,14.4729,4
1997,8,8,14.6857,4
1997,8,9,14.89,4
1997,8,10,14.9386,4
1997,8,11,14.9814,4
1997,8,12,15.0243,4
1997,8,13,15.0243,4
1997,8,14,14.8757,4
1997,8,15,14.8757,4
1997,8,16,14.9429,4
1997,8,17,15.0214,4
1997,8,18,15.1257,4
1997,8,19,15.3729,4
1997,8,20,15.6457,4
1997,8,21,15.7329,4
1997,8,22,15.7657,4
1997,8,23,15.7643,4
1997,8,24,15.7243,4
1997,8,25,15.75,4
1997,8,26,15.7671,4
1997,8,27,15.7657,4
1997,8,28,15.7686,4
1997,8,29,15.76,4
1997,8,30,15.76,4
1997,8,31,15.7786,4
1997,9,1,15.76,4
1997,9,2,15.7814,4
1997,9,3,15.7929,4
1997,9,4,15.8529,4
1997,9,5,15.8271,4
1997,9,6,15.7929,4
1997,9,7,15.7686,4
1997,9,8,15.7171,4
1997,9,9,15.74,4
1997,9,10,15.7786,4
1997,9,11,16.04,4
1997,9,12,16.1386,4
1997,9,13,16.2486,4
1997,9,14,16.3086,4
1997,9,15,16.3614,4
1997,9,16,16.3314,4
1997,9,17,16.3071,4
1997,9,18,16.3014,4
1997,9,19,16.3129,4
1997,9,20,16.3543,4
1997,9,21,16.4443,4
1997,9,22,16.5457,4
1997,9,23,16.5771,4
1997,9,24,16.5543,4
1997,9,25,16.6071,4
1997,9,26,16.7557,4
1997,9,27,16.8114,4
1997,9,28,16.8343,4
1997,9,29,16.85,4
1997,9,30,16.82,4
1997,10,1,16.8143,4
1997,10,2,16.7686,4
1997,10,3,16.7643,4
1997,10,4,16.7471,4
1997,10,5,16.7771,4
1997,10,6,16.8643,4
1997,10,7,17.1014,4
1997,10,8,17.3171,4
1997,10,9,17.4729,4
1997,10,10,17.4343,4
1997,10,11,17.3929,4
1997,10,12,17.2186,4
1997,10,13,17.2157,4
1997,10,14,17.2443,4
1997,10,15,17.2329,4
1997,10,16,17.2371,4
1997,10,17,17.2929,4
1997,10,18,17.3843,4
1997,10,19,17.4543,4
1997,10,20,17.5143,4
1997,10,21,17.57,4
1997,10,22,17.5614,4
1997,10,23,17.5114,4
1997,10,24,17.4814,4
1997,10,25,17.4757,4
1997,10,26,17.3843,4
1997,10,27,17.3214,4
1997,10,28,17.2486,4
1997,10,29,17.0343,4
1997,10,30,16.8329,4
1997,10,31,16.8229,4
1997,11,1,16.8014,4
1997,11,2,16.8071,4
1997,11,3,16.8571,4
1997,11,4,16.9086,4
1997,11,5,17.1471,4
1997,11,6,17.3986,4
1997,11,7,17.6471,4
1997,11,8,17.6329,4
1997,11,9,17.5414,4
1997,11,10,17.44,4
1997,11,11,17.3914,4
1997,11,12,17.3371,4
1997,11,13,17.2786,4
1997,11,14,17.2186,4
1997,11,15,17.2114,4
1997,11,16,17.2886,4
1997,11,17,17.4357,4
1997,11,18,17.5529,4
1997,11,19,17.6429,4
1997,11,20,17.7057,4
1997,11,21,17.7757,4
1997,11,22,17.7886,4
1997,11,23,17.7757,4
1997,11,24,17.7529,4
1997,11,25,17.7157,4
1997,11,26,17.6814,4
1997,11,27,17.62,4
1997,11,28,17.4286,4
1997,11,29,17.2557,4
1997,11,30,17.0857,4
1997,12,1,16.9357,4
1997,12,2,16.7329,4
1997,12,3,16.52,4
1997,12,4,16.2586,1
1997,12,5,16.1514,4
1997,12,6,16.0471,4
1997,12,7,15.8071,4
1997,12,8,15.5714,4
1997,12,9,15.4071,4
1997,12,10,15.2157,4
1997,12,11,15.0057,4
1997,12,12,14.78,4
1997,12,13,14.6929,4
1997,12,14,14.5886,4
1997,12,15,14.4786,4
1997,12,16,14.2871,4
1997,12,17,14.27,4
1997,12,18,14.1586,4
1997,12,19,14.0557,4
1997,12,20,13.9771,4
1997,12,21,13.8929,4
1997,12,22,13.6629,4
1997,12,23,13.5043,4
1997,12,24,13.3271,4
1997,12,25,13.1843,4
1997,12,26,12.98,4
1997,12,27,12.7829,4
1997,12,28,12.5443,1
1997,12,29,12.3029,1
1997,12,30,12.2129,4
1997,12,31,12.1557,4
1998,1,1,12.1657,4
1998,1,2,12.0129,4
1998,1,3,11.8586,4
1998,1,4,11.8586,4
1998,1,5,11.7043,4
1998,1,6,11.5257,4
1998,1,7,11.54,4
1998,1,8,11.5114,4
1998,1,9,11.47,4
1998,1,10,11.2143,4
1998,1,11,10.9643,4
1998,1,12,10.7171,4
1998,1,13,10.6171,4
1998,1,14,10.5371,4
1998,1,15,10.55,4
1998,1,16,10.5514,4
1998,1,17,10.5543,4
1998,1,18,10.6043,4
1998,1,19,10.6643,4
1998,1,20,10.7443,4
1998,1,21,11.0057,4
1998,1,22,11.2929,4
1998,1,23,11.3514,4
1998,1,24,11.4114,4
1998,1,25,11.4329,4
1998,1,26,11.3543,4
1998,1,27,11.2629,4
1998,1,28,11.1929,4
1998,1,29,11.1429,4
1998,1,30,11.0929,4
1998,1,31,11.0329,4
1998,2,1,11.0143,4
1998,2,2,10.8271,4
1998,2,3,10.6286,4
1998,2,4,10.41,4
1998,2,5,10.2029,4
1998,2,6,10.1614,4
1998,2,7,10.0714,4
1998,2,8,9.9386,4
1998,2,9,9.7871,4
1998,2,10,9.6371,4
1998,2,11,9.3586,4
1998,2,12,9.2229,4
1998,2,13,8.9371,4
1998,2,14,8.6929,4
1998,2,15,8.4643,4
1998,2,16,8.2686,4
1998,2,17,8.0771,4
1998,2,18,7.9,4
1998,2,19,7.7271,1
1998,2,20,7.7271,1
1998,2,21,7.7271,1
1998,2,22,7.7271,1
1998,2,23,7.7271,1
1998,2,24,7.7271,1
1998,2,25,7.7271,1
1998,2,26,7.7271,1
1998,2,27,7.5671,1
1998,2,28,7.4057,1
1998,3,1,7.4057,1
1998,3,2,7.4057,1
1998,3,3,7.4057,1
1998,3,4,7.4057,1
1998,3,5,7.4057,1
1998,3,6,7.4057,1
1998,3,7,7.2286,1
1998,3,8,7.0757,1
1998,3,9,6.9257,1
1998,3,10,6.9257,0
1998,3,11,6.7543,0
1998,3,12,6.5729,0
1998,3,13,6.3829,0
1998,3,14,6.1971,0
1998,3,15,6.0443,0
1998,3,16,6.0443,0
1998,3,17,6.0443,0
1998,3,18,6.0443,0
1998,3,19,6.0443,0
1998,3,20,6.0443,0
1998,3,21,6.0443,0
1998,3,22,6.0443,0
1998,3,23,6.0443,0
1998,3,24,5.8971,0
1998,3,25,5.7386,0
1998,3,26,5.5729,0
1998,3,27,5.5729,0
1998,3,28,5.5729,0
1998,3,29,5.5729,0
1998,3,30,5.5729,0
1998,3,31,5.5729,0
1998,4,1,5.3957,0
1998,4,2,5.2257,0
1998,4,3,5.04,0
1998,4,4,5.04,0
1998,4,5,5.04,0
1998,4,6,5.04,0
1998,4,7,4.8714,0
1998,4,8,4.7,0
1998,4,9,4.4843,0
1998,4,10,4.2971,0
1998,4,11,4.1114,0
1998,4,12,3.9014,0
1998,4,13,3.6757,0
1998,4,14,3.4443,0
1998,4,15,3.1829,0
1998,4,16,2.8957,0
1998,4,17,2.6343,0
1998,4,18,2.3914,0
1998,4,19,2.1714,0
1998,4,20,2.0114,0
1998,4,21,1.8614,0
1998,4,22,1.6929,0
1998,4,23,1.4914,0
1998,4,24,1.2929,0
1998,4,25,1.1271,0
1998,4,26,0.9629,0
1998,4,27,0.9629,0
1998,4,28,0.9629,0
1998,4,29,0.9629,0
1998,4,30,0.9629,1
1998,5,1,0.8043,1
