"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR36","FR36_514",0,0,0,0,1212.38507642652,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_533",0,0,0,0,142.274657720745,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_546",0,0,0,0,84.404908433988,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_551",0,0,0,0,257.038000838199,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_554",0,0,0,0,423.862968278853,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_570",0,0,0,0,991.188250083324,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_572",0,0,0,0,95.598157663476,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_573",0,0,0,0,24.810617841525,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_579",0,0,0,0,37.061368815078,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_58",58,141.249694491882,183.484687224078,148.245475260312,168.468162458355,0,0,0,"alive","alive","alive","died","AD","AD"
"FR36","FR36_582",0,0,0,0,619.53332944608,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_586",0,0,0,0,212.281273177848,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_602",0,0,0,0,55.608322480218,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_607",0,0,0,0,373.965155216586,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_609",0,0,0,0,313.036785500841,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_614",0,0,0,0,78.74320678884,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_633",0,0,0,0,74.18781466056,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_663",0,0,0,0,62.181102551022,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_673",0,0,0,0,25.965735131196,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_683",0,0,0,0,77.506743211164,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_687",0,0,0,0,189.455504763645,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_693",0,0,0,0,404.714052082476,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_702",0,0,0,0,74.415584266974,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_707",0,0,0,0,100.234896079761,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_734",0,0,0,0,51.719969913579,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_735",0,0,0,0,438.830685271773,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_741",0,0,0,0,315.656135974602,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_748",0,0,0,0,69.111806289048,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_752",0,0,0,0,155.729333756772,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_754",0,0,0,0,105.359712224076,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_755",0,0,0,0,112.485647053314,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_764",0,0,0,0,46.920538921284,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_765",0,0,0,0,37.240330648689,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_769",0,0,0,0,340.434215300925,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_780",0,0,0,0,69.990346199502,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_798",0,0,0,0,160.984303961895,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_818",0,0,0,0,48.563733938985,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_867",0,0,0,0,95.744580981885,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_887",0,0,0,0,41.421529852146,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_933",0,0,0,0,23.769385355061,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_936",0,0,0,0,120.994468778637,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_944",0,0,0,0,30.033049531446,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_955",0,0,0,0,36.394329253437,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_962",0,0,0,0,59.480405789256,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_963",0,0,0,0,77.327781377553,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_970",0,0,0,0,129.145366836738,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_995",0,0,0,0,16.187911312995,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_997",0,0,0,0,59.675636880468,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR36","FR36_998",0,0,0,0,17.961260391504,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1090",0,0,0,0,51.4942690032162,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1092",0,0,0,0,54.0289186365914,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1096",0,0,0,0,129.659593180851,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1097",0,0,0,0,137.492478176895,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1111",0,0,0,0,38.5103218490232,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1116",0,0,0,0,292.26963159558,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1119",0,0,0,0,24.8232138287971,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1120",0,0,0,0,104.852731930334,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1133",0,0,0,0,432.852747067365,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1140",0,0,0,0,8.0127633571216,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1151",0,0,0,0,1.29185368410736,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1152",0,0,0,0,3.7610930043632,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1153",0,0,0,0,5.10200442331008,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR39","FR39_1154",0,0,0,0,118.392666746042,0,0,0,"BC","BC","recruit","died","AD","AD"
