"Site","GenSiteID","Class","Year","CoralSize","log_CoralSize","Recruitment","Mortality","GrowthRate","Next_Year_Mortality","Max_DHW","Max_DHW_Lag1","Max_DHW_Lag2","Mortality_Lag1","FirstYear","first_recruitment_year","first_mortality_year","SiteMortality_Prop","SiteMortality_Prop_Lag1"
"FR69","FR69_3983","coral_B",2019,8.44717622,2.1338322103722,1,0,0,0,6.3129,4.63,0,0,0,2019,NA,0.259354838709678,0.259354838709678
"FR69","FR69_3984","coral_B",2019,27.21686701,3.30383689177455,1,0,0,0,6.3129,4.63,0,0,0,2019,NA,0.259354838709678,0.259354838709678
"FR69","FR69_399","coral_G",2019,138.33474107,4.92967640792045,0,0,-1.47878209038851,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_4003","coral_B",2019,2.78854659,1.02552052461537,1,0,0,0,6.3129,4.63,0,0,0,2019,NA,0.259354838709678,0.259354838709678
"FR69","FR69_401","coral_C",2019,238.18427774,5.47304465029277,0,0,0.357673074972466,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_407","coral_C",2019,204.62387492,5.32117353742328,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_408","coral_B",2019,41.59989679,3.72809768625452,0,0,-1.66026069238386,0,6.3129,4.63,4.63,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_408","coral_I",2019,119.33674822,4.78194931369187,0,0,1.05385162743734,0,6.3129,6.3129,4.63,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_410","coral_B",2019,27.52670552,3.31515664326862,0,0,-1.05440284916896,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_413","coral_B",2019,24.06956004,3.18094797327313,0,0,-0.918726786672036,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_415","coral_C",2019,450.5704227,6.11051438603018,0,0,0.161986827789944,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_416","coral_I",2019,382.2428776,5.94605621180366,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_418","coral_B",2019,146.39054233,4.9862779978694,0,0,-0.638253432373528,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_42","coral_G",2019,501.80792788,6.21821743269154,0,0,0.0230439334125958,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_421","coral_C",2019,114.03687897,4.73652189581658,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_422","coral_C",2019,37.47415242,3.62365142652141,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.259354838709678,0.259354838709678
"FR69","FR69_424","coral_C",2019,16.64974309,2.81239478627738,0,0,-0.39661113979091,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_425","coral_B",2019,8.33302519,2.12022655831642,0,0,-1.31323957495083,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_428","coral_C",2019,45.59518284,3.81980207146641,0,0,-1.0197610502169,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_432","coral_B",2019,27.8854659,3.32810561760942,0,0,-2.01700607073904,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_433","coral_B",2019,11.80647796,2.46864836049843,0,0,-2.07840509315036,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_434","coral_C",2019,36.02280361,3.58415217153283,0,0,1.93510410063527,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_437","coral_B",2019,92.51125617,4.52733032543928,0,0,-2.0318801304809,1,6.3129,4.63,4.63,0,0,2016,2016,0.259354838709678,0.259354838709678
"FR69","FR69_441","coral_B",2019,17.38357114,2.8555255728385,0,0,-0.895436895590949,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_443","coral_C",2019,6.27830665,1.8371003024005,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_444","coral_G",2019,54.72726524,4.00236203569981,0,0,-1.31425859637881,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_446","coral_C",2019,96.65330783,4.57113042990055,1,0,0,0,6.3129,4.63,0,0,0,2015,2017,0.259354838709678,0.259354838709678
"FR69","FR69_449","coral_B",2019,20.66133643,3.02826414843385,0,0,-1.71821798908778,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_450","coral_B",2019,4.4029683,1.48227892711109,0,0,-1.76865510088264,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_456","coral_I",2019,411.05785903,6.0187339808169,0,0,0.495810839045289,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_46","coral_C",2019,617.93213997,6.4263786455548,0,0,3.96744583684246,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_460","coral_C",2019,62.24492593,4.13107702085794,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.259354838709678,0.259354838709678
"FR69","FR69_483","coral_G",2019,179.44541916,5.18987109015718,0,0,0.392463841550791,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_484","coral_G",2019,131.97489797,4.88261173760842,0,0,-0.788255144981731,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_487","coral_I",2019,2073.9611422,7.63721565293411,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_488","coral_B",2019,34.27792358,3.53450151954961,0,0,0.690296822335589,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_503","coral_D",2019,3.9137496,1.3644958914547,0,0,-2.7565757800075,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_506","coral_C",2019,79.10666379,4.37079711635793,0,0,-0.125563222975346,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_510","coral_B",2019,12.29569666,2.50924933612067,0,0,-0.984469832905598,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_512","coral_C",2019,13.99165482,2.63846106760068,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.259354838709678,0.259354838709678
"FR69","FR69_513","coral_B",2019,33.07118412,3.49866233282379,0,0,-1.20913696187417,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_515","coral_C",2019,37.22954307,3.61710261464251,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.259354838709678,0.259354838709678
"FR69","FR69_518","coral_C",2019,33.08749141,3.49915530793853,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_52","coral_C",2019,50.89505209,3.92976571038349,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_523","coral_B",2019,10.38774373,2.34062662368488,0,0,-1.79097423165335,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_525","coral_B",2019,3.83221315,1.34344248225687,0,0,-2.61256979404409,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_531","coral_C",2019,20.88963849,3.03925327000945,1,0,0,0,6.3129,4.63,0,0,0,2015,2017,0.259354838709678,0.259354838709678
"FR69","FR69_532","coral_C",2019,100.55075014,4.61066257655881,0,0,-0.269103152817899,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_534","coral_B",2019,71.60531039,4.27116923867443,0,0,0.276284432368038,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_538","coral_D",2019,181.010919,5.19855735541314,0,0,0.142581228144441,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_539","coral_D",2019,66.84358171,4.20235528861705,0,0,-0.532019301242382,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_54","coral_B",2019,60.64681151,4.10506706203778,0,0,-0.940045070360621,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_540","coral_I",2019,932.33669117,6.8376940060683,0,0,-0.332651959999637,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_541","coral_G",2019,21.39516448,3.06316493761675,0,0,-2.47225068028613,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_544","coral_B",2019,73.83940912,4.30189258799573,0,0,-0.690936257704875,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_548","coral_C",2019,211.99477,5.35656160455639,1,0,0,0,6.3129,4.63,0,0,0,2015,2017,0.259354838709678,0.259354838709678
"FR69","FR69_552","coral_I",2019,765.23589054,6.64018413994238,0,0,0.314214020669869,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_553","coral_B",2019,77.36178376,4.34849290879027,0,0,-0.587528996332745,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_557","coral_G",2019,263.11812415,5.57260307259878,0,0,-0.0393160579439525,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_56","coral_B",2019,31.92967382,3.46353579120317,0,0,0.484614445803325,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_565","coral_G",2019,49.63939076,3.90478468709429,1,0,0,1,6.3129,4.63,4.63,1,0,2014,2018,0.259354838709678,0.259354838709678
"FR69","FR69_566","coral_B",2019,83.13456442,4.42046055304877,0,0,-0.112144046220478,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_574","coral_I",2019,112.76491035,4.72530521221157,0,0,-0.601906798986797,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_576","coral_I",2019,104.39927058,4.64822268864252,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.259354838709678,0.259354838709678
"FR69","FR69_580","coral_D",2019,157.44688495,5.05908816297533,0,0,-0.00804625756387872,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_583","coral_B",2019,8.20256687,2.10444713821245,0,0,-1.92292723569774,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_584","coral_B",2019,25.29260679,3.23051213128925,0,0,-0.508889514739124,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_585","coral_B",2019,52.19963529,3.95507550808258,0,0,0.122833254857964,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_589","coral_I",2019,71.81730516,4.27412546595528,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.259354838709678,0.259354838709678
"FR69","FR69_591","coral_I",2019,162.7467542,5.09219533741822,0,0,-0.633326969587276,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_592","coral_I",2019,31.97859569,3.46506679430906,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_594","coral_C",2019,35.28897556,3.56357060807909,1,0,0,0,6.3129,4.63,0,0,0,2015,2017,0.259354838709678,0.259354838709678
"FR69","FR69_61","coral_C",2019,127.22947658,4.84599235817931,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_62","coral_C",2019,89.33133462,4.49235231793574,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_64","coral_I",2019,174.55323216,5.16222975048072,0,0,1.33140142467442,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_65","coral_I",2019,495.31762646,6.20519922640293,0,0,-0.319189735843041,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_69","coral_G",2019,163.51319683,5.09689370163664,0,0,-0.211931029998127,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_72","coral_B",2019,43.26324037,3.76730332225045,0,0,-1.08316503291513,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_74","coral_C",2019,171.40592519,5.14403457493607,0,0,2.02744447064574,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_75","coral_G",2019,107.38350465,4.67640658229009,0,0,-0.909005335915676,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_77","coral_D",2019,121.11424283,4.79673425578201,0,0,0.283963846642651,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_80","coral_C",2019,413.42241608,6.02446986948347,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.259354838709678,0.259354838709678
"FR69","FR69_83","coral_B",2019,80.21555951,4.38471750490805,0,0,-0.904223911973355,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_84","coral_I",2019,172.46589904,5.15019953020418,0,0,-0.893645945412867,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_85","coral_C",2019,68.99614399,4.23405061883278,1,0,0,0,6.3129,4.63,0,1,0,2019,2018,0.259354838709678,0.259354838709678
"FR69","FR69_86","coral_G",2019,336.72923121,5.81927913917919,0,0,-0.0432192350700784,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_87","coral_B",2019,11.83909254,2.47140698293751,0,0,-0.863110781386743,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_89","coral_G",2019,402.82267758,5.99849645911067,0,0,-0.370141468573785,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_894","coral_I",2019,130.06694504,4.86804927975439,0,0,0.200336414997731,0,6.3129,4.63,0,0,0,2014,NA,0.259354838709678,0.259354838709678
"FR69","FR69_9","coral_C",2019,266.11866551,5.58394232024365,1,0,0,0,6.3129,4.63,0,0,0,2015,2014,0.259354838709678,0.259354838709678
"FR69","FR69_91","coral_B",2019,135.72557467,4.91063501385881,0,0,-0.83614789503391,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_919","coral_C",2019,27.15163785,3.30143737052726,0,0,-0.517291163530632,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_99","coral_C",2019,106.74752034,4.67046642317384,0,0,0.441154026899198,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR69","FR69_993","coral_D",2019,35.81080884,3.57824977074213,0,0,-0.372128687840573,0,6.3129,4.63,0,0,0,NA,NA,0.259354838709678,0.259354838709678
"FR8","FR8_1","coral_I",2019,1593.5533177905,7.37372159284611,0,0,0.140702459237218,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1003","coral_B",2019,45.0640992483,3.80808590397548,0,0,0.105239881120012,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_101","coral_I",2019,780.4912795614,6.65992356700569,0,0,-0.455050364894054,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_102","coral_I",2019,704.3406174585,6.55726207076645,0,0,-0.324726186023952,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1021","coral_B",2019,12.2813126073,2.50807880685196,0,0,0.615252042357299,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1022","coral_B",2019,9.2313717606,2.22260765725525,0,0,-1.82449229738003,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1026","coral_B",2019,9.2313717606,2.22260765725525,0,0,0.104183352484812,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1027","coral_B",2019,2.1365895771,0.759210902253219,0,0,-1.15548793706011,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1035","coral_B",2019,10.601398665,2.36098594194175,0,0,-1.3345961264555,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1039","coral_B",2019,58.0304253078,4.06096744727785,0,0,-0.515704092521198,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1043","coral_B",2019,21.9041206263,3.0866747755753,0,0,-0.969220809604583,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1046","coral_B",2019,33.8918560398,3.52317475071124,0,0,0.268301005122457,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_105","coral_I",2019,46.319957244,3.83557291020732,0,0,0.0475936971230862,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1063","coral_B",2019,31.7389566186,3.45754484179802,0,0,0.488466968793403,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1079","coral_B",2019,19.7022916728,2.98073495754683,0,0,0.62128866179067,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_110","coral_I",2019,145.9078653186,4.98297536304486,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.115729421352893,0.115729421352893
"FR8","FR8_112","coral_I",2019,164.1096513342,5.10053481010333,0,0,0.584571802336838,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1126","coral_B",2019,21.4963745238,3.06788429411452,0,0,0.274117433417642,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_115","coral_G",2019,260.305111836,5.56185445005587,0,0,-0.524046117325305,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1150","coral_B",2019,20.1589673076,3.0036492170697,0,0,2.3238450924209,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_116","coral_G",2019,384.9938699805,5.95322741203245,0,0,-0.0376634423830897,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1184","coral_B",2019,21.6594729648,3.07544290908845,0,0,0.131811701744996,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1187","coral_B",2019,11.579989311,2.44927854908743,0,0,-0.00421645037893469,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1190","coral_B",2019,20.4199248132,3.01651113071211,0,0,0.388438365348697,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1226","coral_B",2019,259.489619631,5.5587167003839,0,0,-0.116958616022039,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1229","coral_B",2019,15.1355353248,2.71704531183827,0,0,-0.00107700602763795,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1231","coral_B",2019,23.9591609829,3.17635075522594,0,0,0.423322725508171,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1234","coral_B",2019,19.6859818287,2.9799068001496,0,0,-0.822735432244708,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1238","coral_B",2019,14.6299301577,2.68306944111086,0,0,-0.723344369328329,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1241","coral_B",2019,9.1008930078,2.20837254143338,0,0,-1.77001948259165,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1244","coral_B",2019,25.2313288227,3.22808642962513,0,0,0.528432860498735,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1245","coral_D",2019,100.0282738653,4.60545288467805,0,0,0.163872220071473,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1246","coral_D",2019,134.2789464753,4.89991932635049,0,0,0.0319642193571257,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_125","coral_G",2019,559.753849512,6.32749713265397,0,0,0.166468856493546,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_128","coral_I",2019,341.3976567012,5.83304794654417,0,0,0.406588421762212,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_13","coral_I",2019,67.4412053535,4.21125618650986,1,0,0,0,6.3129,4.63,0,0,0,2019,2016,0.115729421352893,0.115729421352893
"FR8","FR8_130","coral_G",2019,348.0194534058,5.85225837880347,0,0,0.114210130934809,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1311","coral_G",2019,264.7413894312,5.57875346055772,0,0,0.265424635087478,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1338","coral_G",2019,201.1329974412,5.30396636805811,0,0,0.35221338562888,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_135","coral_I",2019,713.6372285955,6.570374750022,0,0,-0.217666345885252,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_137","coral_I",2019,165.3655093299,5.10815823200465,1,0,0,0,6.3129,4.63,0,0,0,2019,2017,0.115729421352893,0.115729421352893
"FR8","FR8_1379","coral_G",2019,143.3961493272,4.96561107513552,0,0,0.307748610820562,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1381","coral_I",2019,43.3678754619,3.76971897029509,1,0,0,0,6.3129,4.63,0,0,0,2015,2017,0.115729421352893,0.115729421352893
"FR8","FR8_1391","coral_I",2019,69.0721897635,4.23515218613822,0,0,0.0292306388557308,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1395","coral_I",2019,29.1130717185,3.37118727326581,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_14","coral_I",2019,239.4611310762,5.47839111172279,0,0,-0.56572703123715,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1416","coral_I",2019,98.5603878963,4.59066943541363,0,0,-0.57869921942007,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_142","coral_G",2019,427.31791542,6.05752826880126,0,0,-0.305658830899857,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1424","coral_I",2019,28.3465090458,3.3445038848774,0,0,-1.26306643686509,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1432","coral_I",2019,41.427004014,3.72393293906465,1,0,0,0,6.3129,4.63,0,0,0,2015,2017,0.115729421352893,0.115729421352893
"FR8","FR8_144","coral_G",2019,452.3535261135,6.1144640115414,0,0,0.106944205986522,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1457","coral_I",2019,15.7063798683,2.75406699085019,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_1458","coral_I",2019,104.1872841108,4.64619008838697,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_1466","coral_I",2019,35.0824746591,3.5577017083198,0,0,-1.05974483714592,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1476","coral_I",2019,57.2312429469,4.04709995463528,1,0,0,0,6.3129,4.63,0,1,0,2015,2018,0.115729421352893,0.115729421352893
"FR8","FR8_148","coral_I",2019,255.3958487619,5.54281468959751,0,0,0.148726585093338,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1483","coral_I",2019,30.9560841018,3.43256955822194,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_1484","coral_I",2019,14.3852824962,2.66620563505886,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_1499","coral_I",2019,94.923292662,4.55306911977755,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_15","coral_I",2019,809.8816186296,6.69688808714556,0,0,-0.045046986094834,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1500","coral_I",2019,47.2169986695,3.85475396905916,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_1501","coral_I",2019,22.8500915841,3.12895512538907,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_1502","coral_I",2019,45.8632816092,3.82566483198262,0,0,0.290055679072955,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1503","coral_I",2019,45.4066059744,3.81565760050638,0,0,-1.16384650884293,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1504","coral_I",2019,39.9264983568,3.68704022268428,0,0,0.116405308687597,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1507","coral_I",2019,69.0069503871,4.23420722977214,0,0,0.104809182599321,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1511","coral_I",2019,64.1792365335,4.16167973990357,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_1518","coral_I",2019,32.6196882,3.48491603859415,1,0,0,0,6.3129,4.63,0,0,0,2015,2016,0.115729421352893,0.115729421352893
"FR8","FR8_1520","coral_I",2019,51.2944596945,3.93758274818661,0,0,-0.425298907960029,0,6.3129,4.63,0,0,0,2015,NA,0.115729421352893,0.115729421352893
"FR8","FR8_1523","coral_I",2019,60.3790428582,4.10064207218551,1,0,0,0,6.3129,4.63,0,0,0,2015,2017,0.115729421352893,0.115729421352893
"FR8","FR8_154","coral_I",2019,1197.9743589891,7.08838737526529,0,0,-0.0953089421200568,0,6.3129,4.63,0,0,0,NA,NA,0.115729421352893,0.115729421352893
