"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR40","FR40_3354",3354,0,43.88634108,0,0,0,7.0231212,0,"BC","BC","BC","BC","recruit","AD"
"FR40","FR40_3417",3417,0,9.99569808,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR40","FR40_3418",3418,0,15.107877,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR40","FR40_3427",3427,0,16.8228252,0,0,0,38.80682784,0,"BC","BC","BC","BC","recruit","AD"
"FR40","FR40_3428",3428,0,17.21481336,0,0,0,6.533136,0,"BC","BC","BC","BC","recruit","AD"
"FR40","FR40_3429",3429,0,6.71279724,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR40","FR40_3430",3430,0,13.066272,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR40","FR40_3431",3431,0,7.93776024,0,0,0,0,0,"recruit","died","AD","AD","AD","AD"
"FR40","FR40_3433",3433,0,17.60680152,0,0,0,29.84009868,0,"BC","BC","BC","BC","recruit","AD"
"FR40","FR40_3434",3434,0,3.31556652,0,0,0,20.77537248,10.35502056,"BC","BC","BC","BC","recruit","AD"
"FR40","FR40_3819",0,0,0,0,0,0,26.50819932,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3820",0,0,0,0,0,0,20.26905444,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3821",0,0,0,0,0,0,11.04099984,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3822",0,0,0,0,0,0,14.7812202,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3850",0,0,0,0,0,0,59.40253908,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3858",0,0,0,0,0,0,14.65055748,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3859",0,0,0,0,0,0,19.66473936,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3860",0,0,0,0,0,0,4.68752508,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3861",0,0,0,0,0,0,13.27859892,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3863",0,0,0,0,0,0,7.4314422,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3879",0,0,0,0,0,0,25.77322152,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3900",0,0,0,0,0,0,10.33868772,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3901",0,0,0,0,0,0,8.95039632,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3902",0,0,0,0,0,0,5.6348298,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3903",0,0,0,0,0,0,8.36241408,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3904",0,0,0,0,0,0,18.73376748,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3905",0,0,0,0,0,0,10.87767144,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3917",0,0,0,0,0,0,4.44253248,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_3919",0,0,0,0,0,0,3.3482322,3.0215754,"BC","BC","BC","BC","recruit","alive"
"FR40","FR40_3925",0,0,0,0,0,0,5.42250288,0,"BC","BC","BC","BC","recruit","died"
"FR40","FR40_4013",0,0,0,0,0,0,10.14269364,21.46135176,"BC","BC","BC","BC","recruit","alive"
"FR40","FR40_4463",0,0,0,0,0,0,0,300.50792316,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4464",0,0,0,0,0,0,0,16.92082224,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4469",0,0,0,0,0,0,0,40.24411776,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4484",0,0,0,0,0,0,0,10.38768624,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4496",0,0,0,0,0,0,0,10.64901168,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4497",0,0,0,0,0,0,0,25.93654992,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4532",0,0,0,0,0,0,0,2.89091268,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4572",0,0,0,0,0,0,0,2.07427068,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4573",0,0,0,0,0,0,0,2.33559612,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4578",0,0,0,0,0,0,0,5.60216412,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4579",0,0,0,0,0,0,0,17.77012992,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_4582",0,0,0,0,0,0,0,6.97412268,"BC","BC","BC","BC","BC","recruit"
"FR40","FR40_459",459,381.35548116,421.15861224,288.87894108,334.18623924,381.35548116,513.39015972,521.73624096,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_460",460,231.94266084,243.58797576,178.2729486,198.59100156,231.94266084,271.25580672,282.98278584,"alive","alive","alive","alive","alive","alive"
"FR40","FR40_461",0,0,0,223.64557812,0,0,0,0,"BC","recruit","died","AD","AD","AD"
