"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR36","FR36_661",661,63.677874250314,0,0,63.677874250314,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_662",662,301.030073391303,0,0,301.030073391303,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_695",695,143.966660511249,0,0,143.966660511249,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_703",703,263.72466571221,0,0,263.72466571221,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_718",718,255.020612895675,0,0,255.020612895675,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_722",722,42.46276233861,0,0,42.46276233861,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_727",727,63.336219840693,0,0,63.336219840693,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_740",740,225.866103274683,0,0,225.866103274683,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_757",757,38.574409771971,0,0,38.574409771971,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_760",760,158.283607200129,0,0,158.283607200129,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_768",768,725.543811974196,0,0,725.543811974196,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_772",772,314.582364972936,0,0,314.582364972936,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_775",775,208.051266201588,0,0,208.051266201588,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_786",786,68.965382970639,0,0,68.965382970639,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_792",792,46.643961542067,0,0,46.643961542067,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_796",796,214.542699984387,0,0,214.542699984387,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_797",797,172.812054237822,0,0,172.812054237822,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_804",804,99.063509532489,0,0,99.063509532489,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_814",814,42.576647141817,0,0,42.576647141817,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_819",819,54.17662781133,0,0,54.17662781133,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_821",821,312.69513109122,0,0,312.69513109122,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_822",822,163.327077056439,0,0,163.327077056439,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_831",831,208.067535459189,0,0,208.067535459189,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_832",832,41.97468461058,0,0,41.97468461058,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_849",849,750.533391649332,0,0,750.533391649332,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_855",855,74.708430903792,0,0,74.708430903792,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_862",862,94.085116706583,0,0,94.085116706583,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_864",864,456.35267570805,0,0,456.35267570805,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_879",879,271.257331981473,0,0,271.257331981473,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_884",884,99.226202108499,0,0,99.226202108499,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_895",895,173.023554586635,0,0,173.023554586635,0,0,0,"BC","BC","recruit","AD","AD","AD"
"FR36","FR36_904",904,62.099756263017,0,0,62.099756263017,0,0,0,"BC","BC","recruit","AD","AD","AD"
