"Site","GenSiteID","GenID","size_2013","size_2014","size_2015","size_2016","size_2017","size_2018","size_2019","Fate_2013","Fate_2014","Fate_2015","Fate_2016","Fate_2017","Fate_2018"
"FR132","FR132_1168",0,0,0,52.08542676,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1171",0,0,0,62.13012336,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1179",0,0,0,445.93553052,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_118",118,168.09758928,324.25587252,575.14462776,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_1181",0,0,0,108.3683934,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1182",0,0,0,18.97876008,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1183",0,0,0,19.53407664,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1187",0,0,0,12.78861372,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1189",0,0,0,2.22126624,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_119",119,409.7092914,479.92417056,538.67339604,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_1193",0,0,0,13.13160336,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1194",0,0,0,53.9800362,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1196",0,0,0,62.04845916,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1200",0,0,0,14.8628844,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1201",0,0,0,252.24438096,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1202",0,0,0,14.96088144,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1204",0,0,0,26.63886204,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1210",0,0,0,25.25057064,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1217",0,0,0,227.434797,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1220",0,0,0,62.99576388,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1221",0,0,0,4.3282026,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1222",0,0,0,13.62158856,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1223",0,0,0,20.7427068,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1224",0,0,0,37.28787372,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1231",0,0,0,74.6410788,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1232",0,0,0,12.26596284,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1235",0,0,0,15.49986516,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1237",0,0,0,21.10202928,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1238",0,0,0,40.61977308,0,0,0,0,"BC","recruit","died","AD","AD","AD"
"FR132","FR132_1240",0,0,0,0,343.33262964,402.24518352,79.1326098,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_1241",0,0,0,0,760.1303736,851.90460156,0,0,"BC","BC","recruit","alive","died","AD"
"FR132","FR132_1247",0,0,0,0,326.75479704,116.07749388,71.11318536,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_1249",0,0,0,0,117.79244208,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR132","FR132_1260",0,0,0,0,651.45165624,616.17272184,542.64227616,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_1271",0,0,0,0,190.50624576,186.30870588,0,0,"BC","BC","recruit","alive","died","AD"
"FR132","FR132_1275",0,0,0,0,1168.14104964,1263.54116808,1379.92898592,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_1280",0,0,0,0,651.72931452,655.94318724,545.90884416,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_1292",0,0,0,0,246.59321832,16.44716988,0,0,"BC","BC","recruit","alive","died","AD"
"FR132","FR132_13",13,225.45852336,215.93647764,278.49125484,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_1301",0,0,0,0,213.0618978,0,0,0,"BC","BC","recruit","died","AD","AD"
"FR132","FR132_1304",0,0,0,0,67.16063808,114.64020396,0,0,"BC","BC","recruit","alive","died","AD"
"FR132","FR132_1308",0,0,0,0,818.71627068,945.39377772,0,0,"BC","BC","recruit","alive","died","AD"
"FR132","FR132_132",132,50.69713536,82.28484792,101.19827664,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_1324",0,0,0,0,214.00920252,270.9618156,0,0,"BC","BC","recruit","alive","died","AD"
"FR132","FR132_1335",0,0,0,0,314.40717,300.98157552,141.24640032,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_1342",0,0,0,0,610.88088168,677.60053308,0,0,"BC","BC","recruit","alive","died","AD"
"FR132","FR132_1346",0,0,0,0,219.97068912,174.54906108,13.13160336,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_1353",0,0,0,0,425.68280892,527.24040804,450.8680482,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_136",136,178.56693972,185.16540708,176.26400928,0,0,0,0,"alive","alive","died","AD","AD","AD"
"FR132","FR132_1370",0,0,0,0,164.91268548,153.07137648,175.20237468,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_1383",0,0,0,0,386.5166586,404.98910064,465.53493852,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_1417",0,0,0,0,428.06740356,581.31844128,703.81474128,0,"BC","BC","recruit","alive","alive","died"
"FR132","FR132_142",142,225.4748562,209.15834904,301.2592338,0,0,0,0,"alive","alive","died","AD","AD","AD"
